pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
1158643,,bse_fo,SO,APOLLOHOSP,APOLLOHOSP26JUN8200CE,CE,APOLLOHOSP25JUN268200.00CE,,508869,,,APOLLOHOSP26JUN8200CE,,,5,125,1782412199,1,2,820000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,125,0,37595,5,1,1,1,0,0,1,0,-1,1,0,5000
1158651,,bse_fo,SO,GODREJCP,GODREJCP26JUL970CE,CE,GODREJCP30JUL26970.00CE,,532424,,,GODREJCP26JUL970CE,,,5,500,1785436199,1,2,97000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,500,0,12625,3175,1,1,1,0,0,1,0,-1,1,0,30000
1158661,,bse_fo,SO,RBLBANK,RBLBANK26MAY380CE,CE,RBLBANK27MAY26380.00CE,,540065,,,RBLBANK26MAY380CE,,,5,3175,1779906599,1,2,38000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,3175,0,2040,5,1,1,1,0,0,1,0,-1,1,0,150000
1158662,,bse_fo,SO,BHEL,BHEL26JUN412.5PE,PE,BHEL25JUN26412.50PE,,500103,,,BHEL26JUN412.5PE,,,5,2625,1782412199,1,2,41250,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2625,0,5420,710,1,1,1,0,0,1,0,-1,1,0,315000
1158671,,bse_fo,SO,PAYTM,PAYTM26JUL1220CE,CE,PAYTM30JUL261220.00CE,,543396,,,PAYTM26JUL1220CE,,,5,725,1785436199,1,2,122000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,725,0,9790,5,1,1,1,0,0,1,0,-1,1,0,100000000
1158674,,bse_fo,SO,SRF,SRF26JUL2880PE,PE,SRF30JUL262880.00PE,,503806,,,SRF26JUL2880PE,,,5,200,1785436199,1,2,288000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,200,0,40650,14990,1,1,1,0,0,1,0,-1,1,0,11250
1158692,,bse_fo,SO,EXIDEIND,EXIDEIND26JUN382.5PE,PE,EXIDEIND25JUN26382.50PE,,500086,,,EXIDEIND26JUN382.5PE,,,5,1800,1782412199,1,2,38250,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1800,0,6190,1980,1,1,1,0,0,1,0,-1,1,0,108000
1158753,,bse_fo,SO,CAMS,CAMS26JUL900CE,CE,CAMS30JUL26900.00CE,,543232,,,CAMS26JUL900CE,,,5,825,1785436199,1,2,90000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,825,0,3885,5,1,1,1,0,0,1,0,-1,1,0,100000000
1158755,,bse_fo,SO,CROMPTON,CROMPTON26JUN302.5PE,PE,CROMPTON25JUN26302.50PE,,539876,,,CROMPTON26JUN302.5PE,,,5,1800,1782412199,1,2,30250,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1800,0,3850,5,1,1,1,0,0,1,0,-1,1,0,90000
1158773,,bse_fo,SO,BHARATFORG,BHARATFORG26MAY2120PE,PE,BHARATFORG27MAY262120.00PE,,500493,,,BHARATFORG26MAY2120PE,,,5,500,1779906599,1,2,212000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,500,0,37645,7675,1,1,1,0,0,1,0,-1,1,0,30000
1158814,,bse_fo,SO,MOTILALOFS,MOTILALOFS26JUL960PE,PE,MOTILALOFS30JUL26960.00PE,,532892,,,MOTILALOFS26JUL960PE,,,5,775,1785436199,1,2,96000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,775,0,20345,8225,1,1,1,0,0,1,0,-1,1,0,100000000
1158831,,bse_fo,SO,BAJAJ-AUTO,BAJAJ-AUTO26MAY11200PE,PE,BAJAJ-AUTO27MAY2611200.00PE,,532977,,,BAJAJ-AUTO26MAY11200PE,,,5,75,1779906599,1,2,1.12e+06,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,75,0,161170,36365,1,1,1,0,0,1,0,-1,1,0,5000
1158849,,bse_fo,SO,MOTHERSON,MOTHERSON26JUL136PE,PE,MOTHERSON30JUL26136.00PE,,517334,,,MOTHERSON26JUL136PE,,,5,6150,1785436199,1,2,13600,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,6150,0,3325,5,1,1,1,0,0,1,0,-1,1,0,284000
1158860,,bse_fo,SO,RBLBANK,RBLBANK26JUL380CE,CE,RBLBANK30JUL26380.00CE,,540065,,,RBLBANK26JUL380CE,,,5,3175,1785436199,1,2,38000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,3175,0,2890,5,1,1,1,0,0,1,0,-1,1,0,150000
1158862,,bse_fo,SO,APOLLOHOSP,APOLLOHOSP26JUL8150CE,CE,APOLLOHOSP30JUL268150.00CE,,508869,,,APOLLOHOSP26JUL8150CE,,,5,125,1785436199,1,2,815000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,125,0,50390,5490,1,1,1,0,0,1,0,-1,1,0,5000
1158874,,bse_fo,SO,SRF,SRF26MAY2880PE,PE,SRF27MAY262880.00PE,,503806,,,SRF26MAY2880PE,,,5,200,1779906599,1,2,288000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,200,0,42725,4925,1,1,1,0,0,1,0,-1,1,0,11250
1158897,,bse_fo,SO,LODHA,LODHA26JUN1040PE,PE,LODHA25JUN261040.00PE,,543287,,,LODHA26JUN1040PE,,,5,450,1782412199,1,2,104000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,450,0,25525,10565,1,1,1,0,0,1,0,-1,1,0,100000000
1158902,,bse_fo,SO,LODHA,LODHA26JUN1030CE,CE,LODHA25JUN261030.00CE,,543287,,,LODHA26JUN1030CE,,,5,450,1782412199,1,2,103000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,450,0,3140,5,1,1,1,0,0,1,0,-1,1,0,100000000
1158933,,bse_fo,SO,ALKEM,ALKEM26JUL5950PE,PE,ALKEM30JUL265950.00PE,,539523,,,ALKEM26JUL5950PE,,,5,125,1785436199,1,2,595000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,125,0,72900,28730,1,1,1,0,0,1,0,-1,1,0,8000
1158940,,bse_fo,SO,ETERNAL,ETERNAL26JUL275PE,PE,ETERNAL30JUL26275.00PE,,543320,,,ETERNAL26JUL275PE,,,5,2425,1785436199,1,2,27500,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2425,0,5915,1915,1,1,1,0,0,1,0,-1,1,0,100000000
1158951,,bse_fo,SO,TIINDIA,TIINDIA26JUL3100PE,PE,TIINDIA30JUL263100.00PE,,540762,,,TIINDIA26JUL3100PE,,,5,200,1785436199,1,2,310000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,200,0,50050,18410,1,1,1,0,0,1,0,-1,1,0,100000000
1158959,,bse_fo,SO,POLYCAB,POLYCAB26MAY9600PE,PE,POLYCAB27MAY269600.00PE,,542652,,,POLYCAB26MAY9600PE,,,5,125,1779906599,1,2,960000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,125,0,108775,5,1,1,1,0,0,1,0,-1,1,0,9000
1158996,,bse_fo,SO,HCLTECH,HCLTECH26JUL1110CE,CE,HCLTECH30JUL261110.00CE,,532281,,,HCLTECH26JUL1110CE,,,5,400,1785436199,1,2,111000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,400,0,13745,3035,1,1,1,0,0,1,0,-1,1,0,21000
1159002,,bse_fo,SO,BHEL,BHEL26JUL405CE,CE,BHEL30JUL26405.00CE,,500103,,,BHEL26JUL405CE,,,5,2625,1785436199,1,2,40500,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2625,0,5095,470,1,1,1,0,0,1,0,-1,1,0,315000
1159007,,bse_fo,SO,APOLLOHOSP,APOLLOHOSP26JUN8200PE,PE,APOLLOHOSP25JUN268200.00PE,,508869,,,APOLLOHOSP26JUN8200PE,,,5,125,1782412199,1,2,820000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,125,0,51645,6325,1,1,1,0,0,1,0,-1,1,0,5000
1159023,,bse_fo,SO,PAYTM,PAYTM26JUN1270CE,CE,PAYTM25JUN261270.00CE,,543396,,,PAYTM26JUN1270CE,,,5,725,1782412199,1,2,127000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,725,0,5115,5,1,1,1,0,0,1,0,-1,1,0,100000000
1159028,,bse_fo,SO,DELHIVERY,DELHIVERY26JUN510CE,CE,DELHIVERY25JUN26510.00CE,,543529,,,DELHIVERY26JUN510CE,,,5,2075,1782412199,1,2,51000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2075,0,2780,5,1,1,1,0,0,1,0,-1,1,0,100000000
1159039,,bse_fo,SO,BDL,BDL26MAY1580CE,CE,BDL27MAY261580.00CE,,541143,,,BDL26MAY1580CE,,,5,350,1779906599,1,2,158000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,350,0,2115,5,1,1,1,0,0,1,0,-1,1,0,100000000
1159058,,bse_fo,SO,ADANIGREEN,ADANIGREEN26MAY1430CE,CE,ADANIGREEN27MAY261430.00CE,,541450,,,ADANIGREEN26MAY1430CE,,,5,600,1779906599,1,2,143000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,600,0,7640,5,1,1,1,0,0,1,0,-1,1,0,100000000
1159074,,bse_fo,SO,CROMPTON,CROMPTON26JUL302.5PE,PE,CROMPTON30JUL26302.50PE,,539876,,,CROMPTON26JUL302.5PE,,,5,2150,1785436199,1,2,30250,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,2150,0,3005,810,1,1,1,0,0,1,0,-1,1,0,90000
1159077,,bse_fo,SO,JSWSTEEL,JSWSTEEL26JUL1350PE,PE,JSWSTEEL30JUL261350.00PE,,500228,,,JSWSTEEL26JUL1350PE,,,5,675,1785436199,1,2,135000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,675,0,13010,3925,1,1,1,0,0,1,0,-1,1,0,40500
1159079,,bse_fo,SO,DLF,DLF26JUL655PE,PE,DLF30JUL26655.00PE,,532868,,,DLF26JUL655PE,,,5,950,1785436199,1,2,65500,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,950,0,11685,5115,1,1,1,0,0,1,0,-1,1,0,49500
1159099,,bse_fo,SO,MARICO,MARICO26JUN860CE,CE,MARICO25JUN26860.00CE,,531642,,,MARICO26JUN860CE,,,5,1200,1782412199,1,2,86000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1200,0,3920,5,1,1,1,0,0,1,0,-1,1,0,48000
1159100,,bse_fo,SO,PAYTM,PAYTM26JUL1190PE,PE,PAYTM30JUL261190.00PE,,543396,,,PAYTM26JUL1190PE,,,5,725,1785436199,1,2,119000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,725,0,19480,6320,1,1,1,0,0,1,0,-1,1,0,100000000
1118845,,bse_fo,SO,CUMMINSIND,CUMMINSIND26JUN4200PE,PE,CUMMINSIND25JUN264200.00PE,,500480,,,CUMMINSIND26JUN4200PE,,,5,200,1782412199,1,2,420000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,200,0,2530,5,1,1,1,0,0,1,0,-1,1,0,18000
1118855,,bse_fo,SO,IREDA,IREDA26JUN102PE,PE,IREDA25JUN26102.00PE,,544026,,,IREDA26JUN102PE,,,5,3450,1782412199,1,2,10200,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,3450,0,2060,5,1,1,1,0,0,1,0,-1,1,0,100000000
1118860,,bse_fo,SO,GODREJCP,GODREJCP26JUN910CE,CE,GODREJCP25JUN26910.00CE,,532424,,,GODREJCP26JUN910CE,,,5,500,1782412199,1,2,91000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,17270,5320,1,1,1,0,0,1,0,-1,1,0,30000
1118882,,bse_fo,IO,SENSEX,SENSEX30JUN67000CE,CE,SENSEX27JUN3067000.00CE,,1,,,SENSEX30JUN67000CE,,,5,20,1908815399,1,2,6.7e+06,BSE,IO,1908815399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1908748800,1908748800,,,,,Cash,,0,1,0.00,20,0,2.84351e+06,2.31518e+06,1,1,1,0,0,1,0,-1,1,0,1000
1118885,,bse_fo,SO,M&M,M&M26MAY2920CE,CE,M&M27MAY262920.00CE,,500520,,,M&M26MAY2920CE,,,5,200,1779906599,1,2,292000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,200,0,37295,5,1,1,1,0,0,1,0,-1,1,0,21000
1118886,,bse_fo,SO,HAVELLS,HAVELLS26JUN1140PE,PE,HAVELLS25JUN261140.00PE,,517354,,,HAVELLS26JUN1140PE,,,5,500,1782412199,1,2,114000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,4375,5,1,1,1,0,0,1,0,-1,1,0,20000
1118911,,bse_fo,IO,BANKEX,BANKEX26JUN50700CE,CE,BANKEX25JUN2650700.00CE,,12,,,BANKEX26JUN50700CE,,,5,30,1782412199,1,2,5.07e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,30,0,1.21244e+06,768050,1,1,1,0,0,1,0,-1,1,0,900
1118917,,bse_fo,SO,TORNTPHARM,TORNTPHARM26JUN3950CE,CE,TORNTPHARM25JUN263950.00CE,,500420,,,TORNTPHARM26JUN3950CE,,,5,125,1782412199,1,2,395000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,125,0,69370,25220,1,1,1,0,0,1,0,-1,1,0,15000
1118940,,bse_fo,SO,KFINTECH,KFINTECH26JUN890CE,CE,KFINTECH25JUN26890.00CE,,543720,,,KFINTECH26JUN890CE,,,5,500,1782412199,1,2,89000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,5090,5,1,1,1,0,0,1,0,-1,1,0,100000000
1118945,,bse_fo,SO,INDIGO,INDIGO26JUN3650PE,PE,INDIGO25JUN263650.00PE,,539448,,,INDIGO26JUN3650PE,,,5,150,1782412199,1,2,365000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,150,0,5965,5,1,1,1,0,0,1,0,-1,1,0,12000
1118950,,bse_fo,SO,GODREJCP,GODREJCP26JUN910PE,PE,GODREJCP25JUN26910.00PE,,532424,,,GODREJCP26JUN910PE,,,5,500,1782412199,1,2,91000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,2755,5,1,1,1,0,0,1,0,-1,1,0,30000
1118954,,bse_fo,IO,SENSEX,SENSEX26JUN65400PE,PE,SENSEX25JUN2665400.00PE,,1,,,SENSEX26JUN65400PE,,,5,20,1782412199,1,2,6.54e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,20,0,5625,3685,1,1,1,0,0,1,0,-1,1,0,1000
1118955,,bse_fo,SO,MFSL,MFSL26JUN1400PE,PE,MFSL25JUN261400.00PE,,500271,,,MFSL26JUN1400PE,,,5,400,1782412199,1,2,140000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,400,0,2790,5,1,1,1,0,0,1,0,-1,1,0,32000
1118991,,bse_fo,SO,SAIL,SAIL26JUN160PE,PE,SAIL25JUN26160.00PE,,500113,,,SAIL26JUN160PE,,,5,4700,1782412199,1,2,16000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,4700,0,2155,5,1,1,1,0,0,1,0,-1,1,0,320000
1119008,,bse_fo,IO,SENSEX50,SENSEX5026JUN22700PE,PE,SENSEX5025JUN2622700.00PE,,47,,,SENSEX5026JUN22700PE,,,5,75,1782412199,1,2,2.27e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,75,0,4995,5,1,1,1,0,0,1,0,-1,1,0,1800
1119028,,bse_fo,SO,PAGEIND,PAGEIND26JUN33250PE,PE,PAGEIND25JUN2633250.00PE,,532827,,,PAGEIND26JUN33250PE,,,5,15,1782412199,1,2,3.325e+06,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,15,0,32140,5,1,1,1,0,0,1,0,-1,1,0,600
1119037,,bse_fo,SO,BANKBARODA,BANKBARODA26JUN235PE,PE,BANKBARODA25JUN26235.00PE,,532134,,,BANKBARODA26JUN235PE,,,5,2925,1782412199,1,2,23500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2925,0,2325,5,1,1,1,0,0,1,0,-1,1,0,175500
1119048,,bse_fo,SO,COALINDIA,COALINDIA26JUN485PE,PE,COALINDIA25JUN26485.00PE,,533278,,,COALINDIA26JUN485PE,,,5,1350,1782412199,1,2,48500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1350,0,5105,895,1,1,1,0,0,1,0,-1,1,0,126000
1119066,,bse_fo,SO,NBCC,NBCC26JUN71PE,PE,NBCC25JUN2671.00PE,,534309,,,NBCC26JUN71PE,,,5,6500,1782412199,1,2,7100,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6500,0,2035,5,1,1,1,0,0,1,0,-1,1,0,100000000
1119072,,bse_fo,SO,BANDHANBNK,BANDHANBNK26MAY127.5CE,CE,BANDHANBNK27MAY26127.50CE,,541153,,,BANDHANBNK26MAY127.5CE,,,5,3600,1779906599,1,2,12750,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,3600,0,8170,4425,1,1,1,0,0,1,0,-1,1,0,100000
1119108,,bse_fo,SO,DALBHARAT,DALBHARAT26JUN1640PE,PE,DALBHARAT25JUN261640.00PE,,542216,,,DALBHARAT26JUN1640PE,,,5,325,1782412199,1,2,164000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,325,0,7430,5,1,1,1,0,0,1,0,-1,1,0,15000
1119142,,bse_fo,SO,CHOLAFIN,CHOLAFIN26MAY1220CE,CE,CHOLAFIN27MAY261220.00CE,,511243,,,CHOLAFIN26MAY1220CE,,,5,625,1779906599,1,2,122000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,625,0,43985,17915,1,1,1,0,0,1,0,-1,1,0,25000
1119144,,bse_fo,SO,ANGELONE,ANGELONE26JUN230CE,CE,ANGELONE25JUN26230.00CE,,543235,,,ANGELONE26JUN230CE,,,5,2500,1782412199,1,2,23000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2500,0,10975,4165,1,1,1,0,0,1,0,-1,1,0,100000000
1119145,,bse_fo,SO,SOLARINDS,SOLARINDS26JUN11250CE,CE,SOLARINDS25JUN2611250.00CE,,532725,,,SOLARINDS26JUN11250CE,,,5,50,1782412199,1,2,1.125e+06,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,50,0,842045,524600,1,1,1,0,0,1,0,-1,1,0,100000000
1119153,,bse_fo,SO,KPITTECH,KPITTECH26JUN570PE,PE,KPITTECH25JUN26570.00PE,,542651,,,KPITTECH26JUN570PE,,,5,425,1782412199,1,2,57000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,425,0,2305,5,1,1,1,0,0,1,0,-1,1,0,100000000
1119160,,bse_fo,SO,KFINTECH,KFINTECH26MAY830CE,CE,KFINTECH27MAY26830.00CE,,543720,,,KFINTECH26MAY830CE,,,5,500,1779906599,1,2,83000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,500,0,5035,5,1,1,1,0,0,1,0,-1,1,0,100000000
1119164,,bse_fo,SO,MAZDOCK,MAZDOCK26MAY1960PE,PE,MAZDOCK27MAY261960.00PE,,543237,,,MAZDOCK26MAY1960PE,,,5,200,1779906599,1,2,196000,BSE,SO,1779906599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1779840000,1779840000,,,,,Physical,,0,1,0.00,200,0,2015,5,1,1,1,0,0,1,0,-1,1,0,100000000
1119166,,bse_fo,SO,INDUSINDBK,INDUSINDBK26JUN690CE,CE,INDUSINDBK25JUN26690.00CE,,532187,,,INDUSINDBK26JUN690CE,,,5,700,1782412199,1,2,69000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,700,0,28540,12750,1,1,1,0,0,1,0,-1,1,0,20000
1119177,,bse_fo,IO,SENSEX,SENSEX28JUN67000PE,PE,SENSEX29JUN2867000.00PE,,1,,,SENSEX28JUN67000PE,,,5,20,1845916199,1,2,6.7e+06,BSE,IO,1845916199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1845849600,1845849600,,,,,Cash,,0,1,0.00,20,0,341280,297340,1,1,1,0,0,1,0,-1,1,0,1000
1119204,,bse_fo,SO,SHRIRAMFIN,SHRIRAMFIN26JUN810PE,PE,SHRIRAMFIN25JUN26810.00PE,,511218,,,SHRIRAMFIN26JUN810PE,,,5,825,1782412199,1,2,81000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,825,0,3185,5,1,1,1,0,0,1,0,-1,1,0,18000
1119206,,bse_fo,IO,BANKEX,BANKEX26JUN50300PE,PE,BANKEX25JUN2650300.00PE,,12,,,BANKEX26JUN50300PE,,,5,30,1782412199,1,2,5.03e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,30,0,2005,810,1,1,1,0,0,1,0,-1,1,0,900
1119233,,bse_fo,SO,PIDILITIND,PIDILITIND26JUN1220CE,CE,PIDILITIND25JUN261220.00CE,,500331,,,PIDILITIND26JUN1220CE,,,5,500,1782412199,1,2,122000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,31665,15795,1,1,1,0,0,1,0,-1,1,0,10000
1119236,,bse_fo,SO,KOTAKBANK,KOTAKBANK26JUN352.5CE,CE,KOTAKBANK25JUN26352.50CE,,500247,,,KOTAKBANK26JUN352.5CE,,,5,2000,1782412199,1,2,35250,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2000,0,6365,2180,1,1,1,0,0,1,0,-1,1,0,12000
