pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
1102934,,bse_fo,SO,ZYDUSLIFE,ZYDUSLIFE26JUN860PE,PE,ZYDUSLIFE25JUN26860.00PE,,532321,,,ZYDUSLIFE26JUN860PE,,,5,900,1782412199,1,2,86000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,900,0,2300,5,1,1,1,0,0,1,0,-1,1,0,54000
1102942,,bse_fo,SO,INDUSTOWER,INDUSTOWER26JUN435PE,PE,INDUSTOWER25JUN26435.00PE,,534816,,,INDUSTOWER26JUN435PE,,,5,1700,1782412199,1,2,43500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1700,0,3400,5,1,1,1,0,0,1,0,-1,1,0,170000
1102970,,bse_fo,SO,GODREJPROP,GODREJPROP26JUN1680PE,PE,GODREJPROP25JUN261680.00PE,,533150,,,GODREJPROP26JUN1680PE,,,5,275,1782412199,1,2,168000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,275,0,13200,5,1,1,1,0,0,1,0,-1,1,0,19000
1102980,,bse_fo,SO,NHPC,NHPC26JUN76PE,PE,NHPC25JUN2676.00PE,,533098,,,NHPC26JUN76PE,,,5,6400,1782412199,1,2,7600,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6400,0,2205,5,1,1,1,0,0,1,0,-1,1,0,100000000
1103004,,bse_fo,SO,SBILIFE,SBILIFE26JUN1800PE,PE,SBILIFE25JUN261800.00PE,,540719,,,SBILIFE26JUN1800PE,,,5,375,1782412199,1,2,180000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,375,0,4395,5,1,1,1,0,0,1,0,-1,1,0,22500
1103029,,bse_fo,SO,HINDZINC,HINDZINC26JUN515CE,CE,HINDZINC25JUN26515.00CE,,500188,,,HINDZINC26JUN515CE,,,5,1225,1782412199,1,2,51500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1225,0,18340,6110,1,1,1,0,0,1,0,-1,1,0,100000000
1103115,,bse_fo,SO,IDEA,IDEA26JUN13PE,PE,IDEA25JUN2613.00PE,,532822,,,IDEA26JUN13PE,,,5,71475,1782412199,1,2,1300,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,71475,0,2055,5,1,1,1,0,0,1,0,-1,1,0,2400000
1103125,,bse_fo,SO,ETERNAL,ETERNAL26JUN270PE,PE,ETERNAL25JUN26270.00PE,,543320,,,ETERNAL26JUN270PE,,,5,2425,1782412199,1,2,27000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2425,0,4585,585,1,1,1,0,0,1,0,-1,1,0,100000000
1103188,,bse_fo,SO,KALYANKJIL,KALYANKJIL26JUN420PE,PE,KALYANKJIL25JUN26420.00PE,,543278,,,KALYANKJIL26JUN420PE,,,5,1175,1782412199,1,2,42000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1175,0,10790,4325,1,1,1,0,0,1,0,-1,1,0,100000000
1103225,,bse_fo,SO,SUZLON,SUZLON26JUN42PE,PE,SUZLON25JUN2642.00PE,,532667,,,SUZLON26JUN42PE,,,5,9025,1782412199,1,2,4200,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,9025,0,2020,5,1,1,1,0,0,1,0,-1,1,0,100000000
1103232,,bse_fo,SO,AUROPHARMA,AUROPHARMA26JUN1290PE,PE,AUROPHARMA25JUN261290.00PE,,524804,,,AUROPHARMA26JUN1290PE,,,5,550,1782412199,1,2,129000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,550,0,640,5,1,1,1,0,0,1,0,-1,1,0,44000
1103244,,bse_fo,SO,TVSMOTOR,TVSMOTOR26JUN3640PE,PE,TVSMOTOR25JUN263640.00PE,,532343,,,TVSMOTOR26JUN3640PE,,,5,175,1782412199,1,2,364000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,54450,17390,1,1,1,0,0,1,0,-1,1,0,21000
1103286,,bse_fo,SO,WIPRO,WIPRO26JUN175PE,PE,WIPRO25JUN26175.00PE,,507685,,,WIPRO26JUN175PE,,,5,3000,1782412199,1,2,17500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,3000,0,2300,5,1,1,1,0,0,1,0,-1,1,0,60000
1103288,,bse_fo,SO,KAYNES,KAYNES26JUN3500CE,CE,KAYNES25JUN263500.00CE,,543664,,,KAYNES26JUN3500CE,,,5,100,1782412199,1,2,350000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,100,0,23640,5,1,1,1,0,0,1,0,-1,1,0,100000000
1103291,,bse_fo,SO,GRASIM,GRASIM26JUN2520CE,CE,GRASIM25JUN262520.00CE,,500300,,,GRASIM26JUN2520CE,,,5,250,1782412199,1,2,252000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,250,0,59570,26495,1,1,1,0,0,1,0,-1,1,0,14250
1103293,,bse_fo,SO,ASHOKLEY,ASHOKLEY26JUN160CE,CE,ASHOKLEY25JUN26160.00CE,,500477,,,ASHOKLEY26JUN160CE,,,5,5000,1782412199,1,2,16000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,5000,0,2465,5,1,1,1,0,0,1,0,-1,1,0,150000
1103300,,bse_fo,SO,NATIONALUM,NATIONALUM26JUN385PE,PE,NATIONALUM25JUN26385.00PE,,532234,,,NATIONALUM26JUN385PE,,,5,1875,1782412199,1,2,38500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1875,0,3180,5,1,1,1,0,0,1,0,-1,1,0,300000
1103318,,bse_fo,SO,NAUKRI,NAUKRI26JUN860PE,PE,NAUKRI25JUN26860.00PE,,532777,,,NAUKRI26JUN860PE,,,5,375,1782412199,1,2,86000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,375,0,3450,5,1,1,1,0,0,1,0,-1,1,0,6000
1106808,,bse_fo,SO,DELHIVERY,DELHIVERY26JUN405CE,CE,DELHIVERY25JUN26405.00CE,,543529,,,DELHIVERY26JUN405CE,,,5,2075,1782412199,1,2,40500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2075,0,9150,2600,1,1,1,0,0,1,0,-1,1,0,100000000
1106809,,bse_fo,SO,GODREJCP,GODREJCP26JUN1070PE,PE,GODREJCP25JUN261070.00PE,,532424,,,GODREJCP26JUN1070PE,,,5,500,1782412199,1,2,107000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,10155,1815,1,1,1,0,0,1,0,-1,1,0,30000
1106810,,bse_fo,SO,MOTHERSON,MOTHERSON26JUN107PE,PE,MOTHERSON25JUN26107.00PE,,517334,,,MOTHERSON26JUN107PE,,,5,6150,1782412199,1,2,10700,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6150,0,2060,5,1,1,1,0,0,1,0,-1,1,0,284000
1106812,,bse_fo,SO,HDFCLIFE,HDFCLIFE26JUN620PE,PE,HDFCLIFE25JUN26620.00PE,,540777,,,HDFCLIFE26JUN620PE,,,5,1100,1782412199,1,2,62000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1100,0,4370,335,1,1,1,0,0,1,0,-1,1,0,44000
1106835,,bse_fo,SO,SUPREMEIND,SUPREMEIND26JUN3700CE,CE,SUPREMEIND25JUN263700.00CE,,509930,,,SUPREMEIND26JUN3700CE,,,5,175,1782412199,1,2,370000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,13790,5,1,1,1,0,0,1,0,-1,1,0,100000000
1106841,,bse_fo,SO,LICI,LICI26JUN780CE,CE,LICI25JUN26780.00CE,,543526,,,LICI26JUN780CE,,,5,700,1782412199,1,2,78000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,700,0,7970,690,1,1,1,0,0,1,0,-1,1,0,100000000
1106868,,bse_fo,IO,BANKEX,BANKEX26JUN64400CE,CE,BANKEX25JUN2664400.00CE,,12,,,BANKEX26JUN64400CE,,,5,30,1782412199,1,2,6.44e+06,BSE,IO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Cash,,0,1,0.00,30,0,84715,14995,1,1,1,0,0,1,0,-1,1,0,900
1106880,,bse_fo,SO,SAMMAANCAP,SAMMAANCAP26JUN137.5CE,CE,SAMMAANCAP25JUN26137.50CE,,535789,,,SAMMAANCAP26JUN137.5CE,,,5,4300,1782412199,1,2,13750,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,4300,0,3045,5,1,1,1,0,0,1,0,-1,1,0,100000000
1106882,,bse_fo,SO,NBCC,NBCC26JUN91CE,CE,NBCC25JUN2691.00CE,,534309,,,NBCC26JUN91CE,,,5,6500,1782412199,1,2,9100,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6500,0,2760,5,1,1,1,0,0,1,0,-1,1,0,100000000
1106911,,bse_fo,SO,ASTRAL,ASTRAL26JUN1780CE,CE,ASTRAL25JUN261780.00CE,,532830,,,ASTRAL26JUN1780CE,,,5,425,1782412199,1,2,178000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,425,0,2435,5,1,1,1,0,0,1,0,-1,1,0,14680
1106926,,bse_fo,SO,HCLTECH,HCLTECH26JUN1240CE,CE,HCLTECH25JUN261240.00CE,,532281,,,HCLTECH26JUN1240CE,,,5,350,1782412199,1,2,124000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,350,0,5260,5,1,1,1,0,0,1,0,-1,1,0,21000
1106927,,bse_fo,SO,JUBLFOOD,JUBLFOOD26JUN460PE,PE,JUBLFOOD25JUN26460.00PE,,533155,,,JUBLFOOD26JUN460PE,,,5,1250,1782412199,1,2,46000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1250,0,3690,5,1,1,1,0,0,1,0,-1,1,0,50000
1106966,,bse_fo,SO,KFINTECH,KFINTECH26JUN1000CE,CE,KFINTECH25JUN261000.00CE,,543720,,,KFINTECH26JUN1000CE,,,5,500,1782412199,1,2,100000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,2500,5,1,1,1,0,0,1,0,-1,1,0,100000000
1106981,,bse_fo,SO,MANKIND,MANKIND26JUN1880PE,PE,MANKIND25JUN261880.00PE,,543904,,,MANKIND26JUN1880PE,,,5,225,1782412199,1,2,188000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,225,0,2045,5,1,1,1,0,0,1,0,-1,1,0,100000000
1106985,,bse_fo,SO,UNITDSPR,UNITDSPR26JUN1320PE,PE,UNITDSPR25JUN261320.00PE,,532432,,,UNITDSPR26JUN1320PE,,,5,400,1782412199,1,2,132000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,400,0,8745,545,1,1,1,0,0,1,0,-1,1,0,28000
1106986,,bse_fo,SO,LT,LT26JUN3640CE,CE,LT25JUN263640.00CE,,500510,,,LT26JUN3640CE,,,5,175,1782412199,1,2,364000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,55160,11670,1,1,1,0,0,1,0,-1,1,0,12000
1107004,,bse_fo,SO,NYKAA,NYKAA26JUN235PE,PE,NYKAA25JUN26235.00PE,,543384,,,NYKAA26JUN235PE,,,5,3125,1782412199,1,2,23500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,3125,0,2150,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107005,,bse_fo,SO,ADANIENSOL,ADANIENSOL26JUN1030CE,CE,ADANIENSOL25JUN261030.00CE,,539254,,,ADANIENSOL26JUN1030CE,,,5,675,1782412199,1,2,103000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,675,0,45280,16285,1,1,1,0,0,1,0,-1,1,0,100000000
1107006,,bse_fo,SO,POLYCAB,POLYCAB26JUN7400PE,PE,POLYCAB25JUN267400.00PE,,542652,,,POLYCAB26JUN7400PE,,,5,125,1782412199,1,2,740000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,125,0,5950,5,1,1,1,0,0,1,0,-1,1,0,9000
1107022,,bse_fo,SO,PATANJALI,PATANJALI26JUN510CE,CE,PATANJALI25JUN26510.00CE,,500368,,,PATANJALI26JUN510CE,,,5,900,1782412199,1,2,51000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,900,0,2755,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107046,,bse_fo,SO,BAJAJ-AUTO,BAJAJ-AUTO26JUN9000CE,CE,BAJAJ-AUTO25JUN269000.00CE,,532977,,,BAJAJ-AUTO26JUN9000CE,,,5,75,1782412199,1,2,900000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,75,0,186595,67625,1,1,1,0,0,1,0,-1,1,0,5000
1107060,,bse_fo,SO,HINDZINC,HINDZINC26JUN545CE,CE,HINDZINC25JUN26545.00CE,,500188,,,HINDZINC26JUN545CE,,,5,1225,1782412199,1,2,54500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1225,0,15220,3850,1,1,1,0,0,1,0,-1,1,0,100000000
1107067,,bse_fo,SO,TATASTEEL,TATASTEEL26JUN195CE,CE,TATASTEEL25JUN26195.00CE,,500470,,,TATASTEEL26JUN195CE,,,5,2750,1782412199,1,2,19500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2750,0,3935,5,1,1,1,0,0,1,0,-1,1,0,220000
1107089,,bse_fo,SO,TATASTEEL,TATASTEEL26JUN199PE,PE,TATASTEEL25JUN26199.00PE,,500470,,,TATASTEEL26JUN199PE,,,5,2750,1782412199,1,2,19900,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2750,0,745,5,1,1,1,0,0,1,0,-1,1,0,220000
1107092,,bse_fo,SO,VBL,VBL26JUN395PE,PE,VBL25JUN26395.00PE,,540180,,,VBL26JUN395PE,,,5,1125,1782412199,1,2,39500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1125,0,2040,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107116,,bse_fo,SO,ABB,ABB26JUN6400CE,CE,ABB25JUN266400.00CE,,500002,,,ABB26JUN6400CE,,,5,125,1782412199,1,2,640000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,125,0,51040,5,1,1,1,0,0,1,0,-1,1,0,7500
1107123,,bse_fo,SO,NMDC,NMDC26JUN80PE,PE,NMDC25JUN2680.00PE,,526371,,,NMDC26JUN80PE,,,5,6750,1782412199,1,2,8000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6750,0,2065,5,1,1,1,0,0,1,0,-1,1,0,225000
1107133,,bse_fo,SO,BAJFINANCE,BAJFINANCE26JUN870CE,CE,BAJFINANCE25JUN26870.00CE,,500034,,,BAJFINANCE26JUN870CE,,,5,750,1782412199,1,2,87000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,750,0,12155,1925,1,1,1,0,0,1,0,-1,1,0,3750
1107135,,bse_fo,SO,AMBER,AMBER26JUN7200CE,CE,AMBER25JUN267200.00CE,,540902,,,AMBER26JUN7200CE,,,5,100,1782412199,1,2,720000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,100,0,88105,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107143,,bse_fo,SO,FEDERALBNK,FEDERALBNK26JUN262.5PE,PE,FEDERALBNK25JUN26262.50PE,,500469,,,FEDERALBNK26JUN262.5PE,,,5,2500,1782412199,1,2,26250,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2500,0,2305,5,1,1,1,0,0,1,0,-1,1,0,200000
1107163,,bse_fo,SO,BANKBARODA,BANKBARODA26JUN290CE,CE,BANKBARODA25JUN26290.00CE,,532134,,,BANKBARODA26JUN290CE,,,5,2925,1782412199,1,2,29000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,2925,0,2200,5,1,1,1,0,0,1,0,-1,1,0,175500
1107217,,bse_fo,SO,CUMMINSIND,CUMMINSIND26JUN5100CE,CE,CUMMINSIND25JUN265100.00CE,,500480,,,CUMMINSIND26JUN5100CE,,,5,200,1782412199,1,2,510000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,200,0,55495,4275,1,1,1,0,0,1,0,-1,1,0,18000
1107223,,bse_fo,SO,EXIDEIND,EXIDEIND26JUN305PE,PE,EXIDEIND25JUN26305.00PE,,500086,,,EXIDEIND26JUN305PE,,,5,1800,1782412199,1,2,30500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1800,0,2280,5,1,1,1,0,0,1,0,-1,1,0,108000
1107235,,bse_fo,SO,TCS,TCS26JUN2380CE,CE,TCS25JUN262380.00CE,,532540,,,TCS26JUN2380CE,,,5,175,1782412199,1,2,238000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,11535,5,1,1,1,0,0,1,0,-1,1,0,7000
1107276,,bse_fo,SO,GLENMARK,GLENMARK26JUN2300PE,PE,GLENMARK25JUN262300.00PE,,532296,,,GLENMARK26JUN2300PE,,,5,375,1782412199,1,2,230000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,375,0,10750,5,1,1,1,0,0,1,0,-1,1,0,43500
1107290,,bse_fo,SO,BPCL,BPCL26JUN270CE,CE,BPCL25JUN26270.00CE,,500547,,,BPCL26JUN270CE,,,5,1975,1782412199,1,2,27000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1975,0,4520,520,1,1,1,0,0,1,0,-1,1,0,72000
1107319,,bse_fo,SO,BEL,BEL26JUN445CE,CE,BEL25JUN26445.00CE,,500049,,,BEL26JUN445CE,,,5,1425,1782412199,1,2,44500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1425,0,3245,5,1,1,1,0,0,1,0,-1,1,0,228000
1107359,,bse_fo,SO,EICHERMOT,EICHERMOT26JUN6700PE,PE,EICHERMOT25JUN266700.00PE,,505200,,,EICHERMOT26JUN6700PE,,,5,100,1782412199,1,2,670000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,100,0,33030,5,1,1,1,0,0,1,0,-1,1,0,7000
1107393,,bse_fo,SO,KALYANKJIL,KALYANKJIL26JUN385PE,PE,KALYANKJIL25JUN26385.00PE,,543278,,,KALYANKJIL26JUN385PE,,,5,1175,1782412199,1,2,38500,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,1175,0,7190,1870,1,1,1,0,0,1,0,-1,1,0,100000000
1107402,,bse_fo,SO,PAYTM,PAYTM26JUN960PE,PE,PAYTM25JUN26960.00PE,,543396,,,PAYTM26JUN960PE,,,5,725,1782412199,1,2,96000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,725,0,3755,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107403,,bse_fo,SO,IDFCFIRSTB,IDFCFIRSTB26JUN61PE,PE,IDFCFIRSTB25JUN2661.00PE,,539437,,,IDFCFIRSTB26JUN61PE,,,5,9275,1782412199,1,2,6100,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,9275,0,2100,5,1,1,1,0,0,1,0,-1,1,0,450000
1107417,,bse_fo,SO,HEROMOTOCO,HEROMOTOCO26JUN5400CE,CE,HEROMOTOCO25JUN265400.00CE,,500182,,,HEROMOTOCO26JUN5400CE,,,5,150,1782412199,1,2,540000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,150,0,15620,5,1,1,1,0,0,1,0,-1,1,0,9000
1107451,,bse_fo,SO,HAVELLS,HAVELLS26JUN1260CE,CE,HAVELLS25JUN261260.00CE,,517354,,,HAVELLS26JUN1260CE,,,5,500,1782412199,1,2,126000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,500,0,5410,5,1,1,1,0,0,1,0,-1,1,0,20000
1107519,,bse_fo,SO,PREMIERENE,PREMIERENE26JUN940CE,CE,PREMIERENE25JUN26940.00CE,,544238,,,PREMIERENE26JUN940CE,,,5,575,1782412199,1,2,94000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,575,0,13895,1135,1,1,1,0,0,1,0,-1,1,0,100000000
1107521,,bse_fo,SO,NBCC,NBCC26JUN84CE,CE,NBCC25JUN2684.00CE,,534309,,,NBCC26JUN84CE,,,5,6500,1782412199,1,2,8400,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,6500,0,3195,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107576,,bse_fo,SO,INOXWIND,INOXWIND26JUN90CE,CE,INOXWIND25JUN2690.00CE,,539083,,,INOXWIND26JUN90CE,,,5,3575,1782412199,1,2,9000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,3575,0,3100,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107594,,bse_fo,SO,TIINDIA,TIINDIA26JUN2560PE,PE,TIINDIA25JUN262560.00PE,,540762,,,TIINDIA26JUN2560PE,,,5,200,1782412199,1,2,256000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,200,0,7655,5,1,1,1,0,0,1,0,-1,1,0,100000000
1107602,,bse_fo,SO,BLUESTARCO,BLUESTARCO26JUN1820PE,PE,BLUESTARCO25JUN261820.00PE,,500067,,,BLUESTARCO26JUN1820PE,,,5,325,1782412199,1,2,182000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,325,0,25815,5835,1,1,1,0,0,1,0,-1,1,0,100000000
1107613,,bse_fo,SO,TVSMOTOR,TVSMOTOR26JUN3480CE,CE,TVSMOTOR25JUN263480.00CE,,532343,,,TVSMOTOR26JUN3480CE,,,5,175,1782412199,1,2,348000,BSE,SO,1782412199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1782345600,1782345600,,,,,Physical,,0,1,0.00,175,0,14160,5,1,1,1,0,0,1,0,-1,1,0,21000
