pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,CASEligible
864581,,bse_fo,SO,NAUKRI,NAUKRI26OCT1200CE,CE,NAUKRI29OCT261200.00CE,,532777,,,NAUKRI26OCT1200CE,,,5,550,1793298599,1,2,120000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,550,0,16970,2420,1,1,1,0,0,1,0,-1,1,0,6000,false
1107951,,bse_fo,SO,TORNTPHARM,TORNTPHARM26NOV5150CE,CE,TORNTPHARM26NOV265150.00CE,,500420,,,TORNTPHARM26NOV5150CE,,,5,125,1795717799,1,2,515000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,125,0,22035,5,1,1,1,0,0,1,0,-1,1,0,15000,false
1102742,,bse_fo,SO,HDFCAMC,HDFCAMC26NOV2850PE,PE,HDFCAMC26NOV262850.00PE,,541729,,,HDFCAMC26NOV2850PE,,,5,300,1795717799,1,2,285000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,300,0,60470,29975,1,1,1,0,0,1,0,-1,1,0,12000,false
843049,,bse_fo,SO,TATAELXSI,TATAELXSI26SEP4250CE,CE,TATAELXSI24SEP264250.00CE,,500408,,,TATAELXSI26SEP4250CE,,,5,125,1790274599,1,2,425000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,125,0,2005,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
843367,,bse_fo,SO,LTF,LTF26SEP270PE,PE,LTF24SEP26270.00PE,,533519,,,LTF26SEP270PE,,,5,2250,1790274599,1,2,27000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,2250,0,2030,5,1,1,1,0,0,1,0,-1,1,0,267720,false
1120759,,bse_fo,SO,GMRAIRPORT,GMRAIRPORT26OCT89CE,CE,GMRAIRPORT29OCT2689.00CE,,532754,,,GMRAIRPORT26OCT89CE,,,5,6975,1793298599,1,2,8900,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,6975,0,2860,5,1,1,1,0,0,1,0,-1,1,0,675000,false
870183,,bse_fo,SO,CUMMINSIND,CUMMINSIND26OCT5700CE,CE,CUMMINSIND29OCT265700.00CE,,500480,,,CUMMINSIND26OCT5700CE,,,5,200,1793298599,1,2,570000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,200,0,9600,5,1,1,1,0,0,1,0,-1,1,0,18000,false
1133032,,bse_fo,SO,BAJAJFINSV,BAJAJFINSV26NOV1760PE,PE,BAJAJFINSV26NOV261760.00PE,,532978,,,BAJAJFINSV26NOV1760PE,,,5,300,1795717799,1,2,176000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,300,0,6720,285,1,1,1,0,0,1,0,-1,1,0,20000,false
845065,,bse_fo,SO,PFC,PFC26SEP450CE,CE,PFC24SEP26450.00CE,,532810,,,PFC26SEP450CE,,,5,1300,1790274599,1,2,45000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1300,0,2005,5,1,1,1,0,0,1,0,-1,1,0,124000,false
850798,,bse_fo,SO,AUBANK,AUBANK26SEP940CE,CE,AUBANK24SEP26940.00CE,,540611,,,AUBANK26SEP940CE,,,5,1000,1790274599,1,2,94000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1000,0,17580,2490,1,1,1,0,0,1,0,-1,1,0,30000,false
852335,,bse_fo,SO,LT,LT26SEP4400PE,PE,LT24SEP264400.00PE,,500510,,,LT26SEP4400PE,,,5,175,1790274599,1,2,440000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,175,0,79730,32090,1,1,1,0,0,1,0,-1,1,0,12000,false
1119089,,bse_fo,SO,NHPC,NHPC26SEP68PE,PE,NHPC24SEP2668.00PE,,533098,,,NHPC26SEP68PE,,,5,6950,1790274599,1,2,6800,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,6950,0,2000,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
842885,,bse_fo,SO,NATIONALUM,NATIONALUM26SEP365CE,CE,NATIONALUM24SEP26365.00CE,,532234,,,NATIONALUM26SEP365CE,,,5,1875,1790274599,1,2,36500,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1875,0,1885,5,1,1,1,0,0,1,0,-1,1,0,300000,false
867427,,bse_fo,SO,COCHINSHIP,COCHINSHIP26OCT1420PE,PE,COCHINSHIP29OCT261420.00PE,,540678,,,COCHINSHIP26OCT1420PE,,,5,400,1793298599,1,2,142000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,400,0,20495,4025,1,1,1,0,0,1,0,-1,1,0,100000000,false
1118725,,bse_fo,SO,COFORGE,COFORGE26OCT2160CE,CE,COFORGE29OCT262160.00CE,,532541,,,COFORGE26OCT2160CE,,,5,475,1793298599,1,2,216000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,475,0,3855,5,1,1,1,0,0,1,0,-1,1,0,6000,false
1102347,,bse_fo,SO,COLPAL,COLPAL26NOV1740CE,CE,COLPAL26NOV261740.00CE,,500830,,,COLPAL26NOV1740CE,,,5,275,1795717799,1,2,174000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,275,0,23785,6275,1,1,1,0,0,1,0,-1,1,0,14000,false
1115433,,bse_fo,IO,FOCIT,FOCIT26NOV33800CE,CE,FOCIT26NOV2633800.00CE,,75,,,FOCIT26NOV33800CE,,,5,45,1795717799,1,2,3.38e+06,BSE,IO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Cash,,0,1,0.00,45,0,359950,164280,1,1,1,0,0,1,0,-1,1,0,1350,false
845546,,bse_fo,SO,ASIANPAINT,ASIANPAINT26SEP2760CE,CE,ASIANPAINT24SEP262760.00CE,,500820,,,ASIANPAINT26SEP2760CE,,,5,250,1790274599,1,2,276000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,250,0,2105,5,1,1,1,0,0,1,0,-1,1,0,8000,false
863588,,bse_fo,SO,ANGELONE,ANGELONE26SEP255PE,PE,ANGELONE24SEP26255.00PE,,543235,,,ANGELONE26SEP255PE,,,5,2500,1790274599,1,2,25500,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,2500,0,2025,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
881153,,bse_fo,IO,FOCIT,FOCIT26SEP30100CE,CE,FOCIT24SEP2630100.00CE,,75,,,FOCIT26SEP30100CE,,,5,45,1790274599,1,2,3.01e+06,BSE,IO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Cash,,1,1,0.00,45,0,647215,411915,1,1,1,0,0,1,0,-1,1,0,1350,false
1117113,,bse_fo,SO,FORCEMOT,FORCEMOT26NOV19500CE,CE,FORCEMOT26NOV2619500.00CE,,500033,,,FORCEMOT26NOV19500CE,,,5,25,1795717799,1,2,1.95e+06,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,25,0,176475,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
865887,,bse_fo,SO,TORNTPHARM,TORNTPHARM26OCT5100PE,PE,TORNTPHARM29OCT265100.00PE,,500420,,,TORNTPHARM26OCT5100PE,,,5,125,1793298599,1,2,510000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,125,0,43670,9820,1,1,1,0,0,1,0,-1,1,0,15000,false
858045,,bse_fo,SO,PERSISTENT,PERSISTENT26SEP5800CE,CE,PERSISTENT24SEP265800.00CE,,533179,,,PERSISTENT26SEP5800CE,,,5,125,1790274599,1,2,580000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,125,0,11725,5,1,1,1,0,0,1,0,-1,1,0,5250,false
858860,,bse_fo,SO,AMBER,AMBER26SEP8600PE,PE,AMBER24SEP268600.00PE,,540902,,,AMBER26SEP8600PE,,,5,100,1790274599,1,2,860000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,100,0,229380,79610,1,1,1,0,0,1,0,-1,1,0,100000000,false
887619,,bse_fo,SO,APLAPOLLO,APLAPOLLO26SEP2220PE,PE,APLAPOLLO24SEP262220.00PE,,533758,,,APLAPOLLO26SEP2220PE,,,5,350,1790274599,1,2,222000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,350,0,19440,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
889170,,bse_fo,IO,SENSEX,SENSEX26O0878000PE,PE,SENSEX08OCT2678000.00PE,,1,,,SENSEX26O0878000PE,,,5,20,1791484199,1,2,7.8e+06,BSE,IO,1791484199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1791417600,1791417600,,,,,Cash,,0,1,0.00,20,0,566585,139210,1,1,1,0,0,1,0,-1,1,0,1000,false
1112671,,bse_fo,SO,GRASIM,GRASIM26NOV3380PE,PE,GRASIM26NOV263380.00PE,,500300,,,GRASIM26NOV3380PE,,,5,250,1795717799,1,2,338000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,250,0,34775,12135,1,1,1,0,0,1,0,-1,1,0,14250,false
843348,,bse_fo,SO,BLUESTARCO,BLUESTARCO26SEP1680CE,CE,BLUESTARCO24SEP261680.00CE,,500067,,,BLUESTARCO26SEP1680CE,,,5,325,1790274599,1,2,168000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,325,0,2270,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1128314,,bse_fo,SO,HAVELLS,HAVELLS26OCT1000CE,CE,HAVELLS29OCT261000.00CE,,517354,,,HAVELLS26OCT1000CE,,,5,500,1793298599,1,2,100000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,500,0,16020,4690,1,1,1,0,0,1,0,-1,1,0,20000,false
857795,,bse_fo,SO,KALYANKJIL,KALYANKJIL26SEP455PE,PE,KALYANKJIL24SEP26455.00PE,,543278,,,KALYANKJIL26SEP455PE,,,5,1350,1790274599,1,2,45500,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1350,0,295,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
853662,,bse_fo,SO,VBL,VBL26SEP550PE,PE,VBL24SEP26550.00PE,,540180,,,VBL26SEP550PE,,,5,1275,1790274599,1,2,55000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1275,0,16595,10185,1,1,1,0,0,1,0,-1,1,0,100000000,false
855002,,bse_fo,SO,GODREJCP,GODREJCP26SEP1120PE,PE,GODREJCP24SEP261120.00PE,,532424,,,GODREJCP26SEP1120PE,,,5,500,1790274599,1,2,112000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,500,0,30590,18560,1,1,1,0,0,1,0,-1,1,0,30000,false
1116013,,bse_fo,SF,TVSMOTOR,TVSMOTOR26NOVFUT,XX,TVSMOTOR26NOV26FUT,,532343,,,TVSMOTOR26NOVFUT,,,5,175,1795717799,1,2,0,BSE,SF,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,175,0,455970,373065,1,1,1,0,0,1,0,-1,1,0,21000,false
845227,,bse_fo,SO,POLICYBZR,POLICYBZR26SEP1760PE,PE,POLICYBZR24SEP261760.00PE,,543390,,,POLICYBZR26SEP1760PE,,,5,350,1790274599,1,2,176000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,350,0,10570,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
865287,,bse_fo,SO,IRFC,IRFC26OCT82CE,CE,IRFC29OCT2682.00CE,,543257,,,IRFC26OCT82CE,,,5,5425,1793298599,1,2,8200,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,5425,0,2170,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1101791,,bse_fo,IO,SENSEX,SENSEX26NOV79400PE,PE,SENSEX26NOV2679400.00PE,,1,,,SENSEX26NOV79400PE,,,5,20,1795717799,1,2,7.94e+06,BSE,IO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Cash,,0,1,0.00,20,0,649745,284245,1,1,1,0,0,1,0,-1,1,0,1000,false
1129816,,bse_fo,SO,TECHM,TECHM26OCT1360PE,PE,TECHM29OCT261360.00PE,,532755,,,TECHM26OCT1360PE,,,5,600,1793298599,1,2,136000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,600,0,2710,5,1,1,1,0,0,1,0,-1,1,0,24000,false
843777,,bse_fo,SO,CANBK,CANBK26SEP123CE,CE,CANBK24SEP26123.00CE,,532483,,,CANBK26SEP123CE,,,5,6750,1790274599,1,2,12300,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,6750,0,785,5,1,1,1,0,0,1,0,-1,1,0,81000,false
867946,,bse_fo,SO,NHPC,NHPC26OCT80PE,PE,NHPC29OCT2680.00PE,,533098,,,NHPC26OCT80PE,,,5,6950,1793298599,1,2,8000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,6950,0,2550,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1104978,,bse_fo,SO,BRITANNIA,BRITANNIA26NOV5100CE,CE,BRITANNIA26NOV265100.00CE,,500825,,,BRITANNIA26NOV5100CE,,,5,125,1795717799,1,2,510000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,125,0,27565,1775,1,1,1,0,0,1,0,-1,1,0,6000,false
855531,,bse_fo,SO,PRESTIGE,PRESTIGE26SEP1800PE,PE,PRESTIGE24SEP261800.00PE,,533274,,,PRESTIGE26SEP1800PE,,,5,450,1790274599,1,2,180000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,450,0,48950,22640,1,1,1,0,0,1,0,-1,1,0,100000000,false
842362,,bse_fo,SO,HINDZINC,HINDZINC26SEP470PE,PE,HINDZINC24SEP26470.00PE,,500188,,,HINDZINC26SEP470PE,,,5,1225,1790274599,1,2,47000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1225,0,2015,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1114626,,bse_fo,SO,INDUSTOWER,INDUSTOWER26NOV365CE,CE,INDUSTOWER26NOV26365.00CE,,534816,,,INDUSTOWER26NOV365CE,,,5,1700,1795717799,1,2,36500,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,1700,0,4950,1185,1,1,1,0,0,1,0,-1,1,0,170000,false
850096,,bse_fo,SO,TVSMOTOR,TVSMOTOR26SEP3420CE,CE,TVSMOTOR24SEP263420.00CE,,532343,,,TVSMOTOR26SEP3420CE,,,5,175,1790274599,1,2,342000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,175,0,97185,39865,1,1,1,0,0,1,0,-1,1,0,21000,false
856059,,bse_fo,SO,RADICO,RADICO26SEP3550PE,PE,RADICO24SEP263550.00PE,,532497,,,RADICO26SEP3550PE,,,5,150,1790274599,1,2,355000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,150,0,2010,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
855637,,bse_fo,SO,INOXWIND,INOXWIND26SEP70PE,PE,INOXWIND24SEP2670.00PE,,539083,,,INOXWIND26SEP70PE,,,5,6400,1790274599,1,2,7000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,6400,0,2010,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1129284,,bse_fo,SO,COCHINSHIP,COCHINSHIP26OCT1700PE,PE,COCHINSHIP29OCT261700.00PE,,540678,,,COCHINSHIP26OCT1700PE,,,5,400,1793298599,1,2,170000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,400,0,48575,23305,1,1,1,0,0,1,0,-1,1,0,100000000,false
846742,,bse_fo,SO,EICHERMOT,EICHERMOT26SEP7400PE,PE,EICHERMOT24SEP267400.00PE,,505200,,,EICHERMOT26SEP7400PE,,,5,100,1790274599,1,2,740000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,100,0,22990,5,1,1,1,0,0,1,0,-1,1,0,7000,false
886011,,bse_fo,SO,INDUSTOWER,INDUSTOWER26SEP415PE,PE,INDUSTOWER24SEP26415.00PE,,534816,,,INDUSTOWER26SEP415PE,,,5,1700,1790274599,1,2,41500,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1700,0,5990,670,1,1,1,0,0,1,0,-1,1,0,170000,false
851369,,bse_fo,IO,SENSEX,SENSEX28JUN71000CE,CE,SENSEX29JUN2871000.00CE,,1,,,SENSEX28JUN71000CE,,,5,20,1845916199,1,2,7.1e+06,BSE,IO,1845916199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1845849600,1845849600,,,,,Cash,,0,1,0.00,20,0,1.36122e+06,927430,1,1,1,0,0,1,0,-1,1,0,1000,false
864342,,bse_fo,SO,TRENT,TRENT26OCT3150PE,PE,TRENT29OCT263150.00PE,,500251,,,TRENT26OCT3150PE,,,5,225,1793298599,1,2,315000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,225,0,55460,18760,1,1,1,0,0,1,0,-1,1,0,16000,false
1106729,,bse_fo,SO,ICICIPRULI,ICICIPRULI26NOV545PE,PE,ICICIPRULI26NOV26545.00PE,,540133,,,ICICIPRULI26NOV545PE,,,5,925,1795717799,1,2,54500,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,925,0,7925,3285,1,1,1,0,0,1,0,-1,1,0,60000,false
1127160,,bse_fo,SO,ASIANPAINT,ASIANPAINT26SEP2360CE,CE,ASIANPAINT24SEP262360.00CE,,500820,,,ASIANPAINT26SEP2360CE,,,5,250,1790274599,1,2,236000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,250,0,22075,5,1,1,1,0,0,1,0,-1,1,0,8000,false
1131479,,bse_fo,IO,SENSEX50,SENSEX5026NOV23250CE,CE,SENSEX5026NOV2623250.00CE,,47,,,SENSEX5026NOV23250CE,,,5,75,1795717799,1,2,2.325e+06,BSE,IO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Cash,,0,1,0.00,75,0,220170,83030,1,1,1,0,0,1,0,-1,1,0,1800,false
1117019,,bse_fo,SO,AUROPHARMA,AUROPHARMA26NOV1500CE,CE,AUROPHARMA26NOV261500.00CE,,524804,,,AUROPHARMA26NOV1500CE,,,5,550,1795717799,1,2,150000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,550,0,31635,12185,1,1,1,0,0,1,0,-1,1,0,44000,false
859346,,bse_fo,IO,SENSEX,SENSEX28JUN76000PE,PE,SENSEX29JUN2876000.00PE,,1,,,SENSEX28JUN76000PE,,,5,20,1845916199,1,2,7.6e+06,BSE,IO,1845916199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1845849600,1845849600,,,,,Cash,,0,1,0.00,20,0,336475,237485,1,1,1,0,0,1,0,-1,1,0,1000,false
844964,,bse_fo,SO,SRF,SRF26SEP2600PE,PE,SRF24SEP262600.00PE,,503806,,,SRF26SEP2600PE,,,5,200,1790274599,1,2,260000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,200,0,20480,5,1,1,1,0,0,1,0,-1,1,0,11250,false
849984,,bse_fo,SO,LUPIN,LUPIN26SEP2540PE,PE,LUPIN24SEP262540.00PE,,500257,,,LUPIN26SEP2540PE,,,5,425,1790274599,1,2,254000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,425,0,55695,32140,1,1,1,0,0,1,0,-1,1,0,34000,false
864100,,bse_fo,IO,SENSEX,SENSEX26OCT74400PE,PE,SENSEX29OCT2674400.00PE,,1,,,SENSEX26OCT74400PE,,,5,20,1793298599,1,2,7.44e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,0,1,0.00,20,0,218935,14585,1,1,1,0,0,1,0,-1,1,0,1000,false
851531,,bse_fo,SO,MARUTI,MARUTI26SEP14700PE,PE,MARUTI24SEP2614700.00PE,,532500,,,MARUTI26SEP14700PE,,,5,50,1790274599,1,2,1.47e+06,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,50,0,307585,161705,1,1,1,0,0,1,0,-1,1,0,3000,false
1133277,,bse_fo,IO,SENSEX,SENSEX26OCT67700PE,PE,SENSEX29OCT2667700.00PE,,1,,,SENSEX26OCT67700PE,,,5,20,1793298599,1,2,6.77e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,1,1,0.00,20,0,7705,5,1,1,1,0,0,1,0,-1,1,0,1000,false
884664,,bse_fo,SO,INDUSTOWER,INDUSTOWER26SEP400CE,CE,INDUSTOWER24SEP26400.00CE,,534816,,,INDUSTOWER26SEP400CE,,,5,1700,1790274599,1,2,40000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1700,0,2150,5,1,1,1,0,0,1,0,-1,1,0,170000,false
863642,,bse_fo,SO,BOSCHLTD,BOSCHLTD26OCT43000CE,CE,BOSCHLTD29OCT2643000.00CE,,500530,,,BOSCHLTD26OCT43000CE,,,5,25,1793298599,1,2,4.3e+06,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,25,0,813845,237835,1,1,1,0,0,1,0,-1,1,0,1500,false
1121733,,bse_fo,SO,JSWSTEEL,JSWSTEEL26NOV1160PE,PE,JSWSTEEL26NOV261160.00PE,,500228,,,JSWSTEEL26NOV1160PE,,,5,675,1795717799,1,2,116000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,675,0,4060,5,1,1,1,0,0,1,0,-1,1,0,40500,false
854091,,bse_fo,SO,BAJAJHLDNG,BAJAJHLDNG26SEP11400CE,CE,BAJAJHLDNG24SEP2611400.00CE,,500490,,,BAJAJHLDNG26SEP11400CE,,,5,75,1790274599,1,2,1.14e+06,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,75,0,26520,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1127187,,bse_fo,SO,MARICO,MARICO26SEP730PE,PE,MARICO24SEP26730.00PE,,531642,,,MARICO26SEP730PE,,,5,1200,1790274599,1,2,73000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1200,0,2005,5,1,1,1,0,0,1,0,-1,1,0,48000,false
