pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
826654,,bse_fo,SO,INDHOTEL,INDHOTEL26AUG685CE,CE,INDHOTEL27AUG26685.00CE,,500850,,,INDHOTEL26AUG685CE,,,5,1000,1787855399,1,2,68500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1000,0,10115,2265,1,1,1,0,0,1,0,-1,1,0,60000
826659,,bse_fo,SO,ADANIPORTS,ADANIPORTS26AUG1940CE,CE,ADANIPORTS27AUG261940.00CE,,532921,,,ADANIPORTS26AUG1940CE,,,5,475,1787855399,1,2,194000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,475,0,8820,5,1,1,1,0,0,1,0,-1,1,0,32000
826661,,bse_fo,SO,SOLARINDS,SOLARINDS26AUG17750PE,PE,SOLARINDS27AUG2617750.00PE,,532725,,,SOLARINDS26AUG17750PE,,,5,50,1787855399,1,2,1.775e+06,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,50,0,173825,27115,1,1,1,0,0,1,0,-1,1,0,100000000
826676,,bse_fo,SO,CROMPTON,CROMPTON26AUG295PE,PE,CROMPTON27AUG26295.00PE,,539876,,,CROMPTON26AUG295PE,,,5,2150,1787855399,1,2,29500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,2150,0,5685,1685,1,1,1,0,0,1,0,-1,1,0,90000
826683,,bse_fo,SO,HINDUNILVR,HINDUNILVR26AUG2220PE,PE,HINDUNILVR27AUG262220.00PE,,500696,,,HINDUNILVR26AUG2220PE,,,5,300,1787855399,1,2,222000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,300,0,16420,3575,1,1,1,0,0,1,0,-1,1,0,9000
826688,,bse_fo,SO,BAJFINANCE,BAJFINANCE26AUG970CE,CE,BAJFINANCE27AUG26970.00CE,,500034,,,BAJFINANCE26AUG970CE,,,5,750,1787855399,1,2,97000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,750,0,11450,1665,1,1,1,0,0,1,0,-1,1,0,3750
826689,,bse_fo,SO,ONGC,ONGC26AUG265CE,CE,ONGC27AUG26265.00CE,,500312,,,ONGC26AUG265CE,,,5,2250,1787855399,1,2,26500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,2250,0,2215,5,1,1,1,0,0,1,0,-1,1,0,154000
826706,,bse_fo,IO,SENSEX,SENSEX2671669300CE,CE,SENSEX16JUL2669300.00CE,,1,,,SENSEX2671669300CE,,,5,20,1784226599,1,2,6.93e+06,BSE,IO,1784226599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1784160000,1784160000,,,,,Cash,,0,1,0.00,20,0,1.02784e+06,475130,1,1,1,0,0,1,0,-1,1,0,1000
826707,,bse_fo,SO,OIL,OIL26AUG515CE,CE,OIL27AUG26515.00CE,,533106,,,OIL26AUG515CE,,,5,1400,1787855399,1,2,51500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1400,0,2375,5,1,1,1,0,0,1,0,-1,1,0,100000000
826729,,bse_fo,SO,MUTHOOTFIN,MUTHOOTFIN26AUG3300CE,CE,MUTHOOTFIN27AUG263300.00CE,,533398,,,MUTHOOTFIN26AUG3300CE,,,5,275,1787855399,1,2,330000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,275,0,18730,5,1,1,1,0,0,1,0,-1,1,0,22000
826737,,bse_fo,SO,NBCC,NBCC26AUG100CE,CE,NBCC27AUG26100.00CE,,534309,,,NBCC26AUG100CE,,,5,6500,1787855399,1,2,10000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,6500,0,2495,5,1,1,1,0,0,1,0,-1,1,0,100000000
826746,,bse_fo,SO,DABUR,DABUR26AUG475CE,CE,DABUR27AUG26475.00CE,,500096,,,DABUR26AUG475CE,,,5,1250,1787855399,1,2,47500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1250,0,2790,5,1,1,1,0,0,1,0,-1,1,0,50000
826773,,bse_fo,IO,BANKEX,BANKEX26AUG67100PE,PE,BANKEX27AUG2667100.00PE,,12,,,BANKEX26AUG67100PE,,,5,30,1787855399,1,2,6.71e+06,BSE,IO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Cash,,0,1,0.00,30,0,397975,107575,1,1,1,0,0,1,0,-1,1,0,900
826776,,bse_fo,SO,FEDERALBNK,FEDERALBNK26AUG272.5PE,PE,FEDERALBNK27AUG26272.50PE,,500469,,,FEDERALBNK26AUG272.5PE,,,5,2500,1787855399,1,2,27250,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,2500,0,320,5,1,1,1,0,0,1,0,-1,1,0,200000
826782,,bse_fo,SO,COLPAL,COLPAL26AUG2080CE,CE,COLPAL27AUG262080.00CE,,500830,,,COLPAL26AUG2080CE,,,5,275,1787855399,1,2,208000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,275,0,14455,505,1,1,1,0,0,1,0,-1,1,0,14000
826785,,bse_fo,SO,BAJAJ-AUTO,BAJAJ-AUTO26AUG10300CE,CE,BAJAJ-AUTO27AUG2610300.00CE,,532977,,,BAJAJ-AUTO26AUG10300CE,,,5,75,1787855399,1,2,1.03e+06,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,75,0,65445,910,1,1,1,0,0,1,0,-1,1,0,5000
826791,,bse_fo,SO,TATAPOWER,TATAPOWER26AUG455CE,CE,TATAPOWER27AUG26455.00CE,,500400,,,TATAPOWER26AUG455CE,,,5,1450,1787855399,1,2,45500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1450,0,2075,5,1,1,1,0,0,1,0,-1,1,0,101250
826793,,bse_fo,SO,RADICO,RADICO26AUG3500CE,CE,RADICO27AUG263500.00CE,,532497,,,RADICO26AUG3500CE,,,5,150,1787855399,1,2,350000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,150,0,94555,32655,1,1,1,0,0,1,0,-1,1,0,100000000
826802,,bse_fo,SO,NMDC,NMDC26AUG92PE,PE,NMDC27AUG2692.00PE,,526371,,,NMDC26AUG92PE,,,5,6750,1787855399,1,2,9200,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,6750,0,2890,5,1,1,1,0,0,1,0,-1,1,0,225000
826817,,bse_fo,IO,SENSEX,SENSEX2671675600CE,CE,SENSEX16JUL2675600.00CE,,1,,,SENSEX2671675600CE,,,5,20,1784226599,1,2,7.56e+06,BSE,IO,1784226599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1784160000,1784160000,,,,,Cash,,0,1,0.00,20,400,353725,5,1,1,1,0,0,1,0,-1,1,0,1000
826835,,bse_fo,IO,SENSEX,SENSEX26AUG73400CE,CE,SENSEX27AUG2673400.00CE,,1,,,SENSEX26AUG73400CE,,,5,20,1787855399,1,2,7.34e+06,BSE,IO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Cash,,0,1,0.00,20,0,642260,183950,1,1,1,0,0,1,0,-1,1,0,1000
826871,,bse_fo,SO,RVNL,RVNL26AUG230CE,CE,RVNL27AUG26230.00CE,,542649,,,RVNL26AUG230CE,,,5,1925,1787855399,1,2,23000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1925,0,3060,5,1,1,1,0,0,1,0,-1,1,0,100000000
826883,,bse_fo,SO,UNITDSPR,UNITDSPR26AUG1340CE,CE,UNITDSPR27AUG261340.00CE,,532432,,,UNITDSPR26AUG1340CE,,,5,400,1787855399,1,2,134000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,400,0,13095,5,1,1,1,0,0,1,0,-1,1,0,28000
826889,,bse_fo,SO,CGPOWER,CGPOWER26JUL970CE,CE,CGPOWER30JUL26970.00CE,,500093,,,CGPOWER26JUL970CE,,,5,850,1785436199,1,2,97000,BSE,SO,1785436199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1785369600,1785369600,,,,,Physical,,0,1,0.00,850,0,3645,5,1,1,1,0,0,1,0,-1,1,0,100000000
826898,,bse_fo,SO,PIIND,PIIND26AUG2980CE,CE,PIIND27AUG262980.00CE,,523642,,,PIIND26AUG2980CE,,,5,175,1787855399,1,2,298000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,175,0,4800,5,1,1,1,0,0,1,0,-1,1,0,7500
826902,,bse_fo,SO,GLENMARK,GLENMARK26AUG2340CE,CE,GLENMARK27AUG262340.00CE,,532296,,,GLENMARK26AUG2340CE,,,5,375,1787855399,1,2,234000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,375,0,15605,5,1,1,1,0,0,1,0,-1,1,0,43500
826905,,bse_fo,SO,ICICIPRULI,ICICIPRULI26AUG495PE,PE,ICICIPRULI27AUG26495.00PE,,540133,,,ICICIPRULI26AUG495PE,,,5,925,1787855399,1,2,49500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,925,0,4200,200,1,1,1,0,0,1,0,-1,1,0,60000
826919,,bse_fo,SO,MPHASIS,MPHASIS26AUG2278PE,PE,MPHASIS27AUG262278.00PE,,526299,,,MPHASIS26AUG2278PE,,,5,275,1787855399,1,2,227800,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,275,0,18515,2305,1,1,1,0,0,1,0,-1,1,0,11000
826921,,bse_fo,SO,ASTRAL,ASTRAL26AUG1700CE,CE,ASTRAL27AUG261700.00CE,,532830,,,ASTRAL26AUG1700CE,,,5,425,1787855399,1,2,170000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,425,0,2245,5,1,1,1,0,0,1,0,-1,1,0,14680
826931,,bse_fo,IO,SENSEX,SENSEX2671681900CE,CE,SENSEX16JUL2681900.00CE,,1,,,SENSEX2671681900CE,,,5,20,1784226599,1,2,8.19e+06,BSE,IO,1784226599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1784160000,1784160000,,,,,Cash,,0,1,0.00,20,0,2005,5,1,1,1,0,0,1,0,-1,1,0,1000
826943,,bse_fo,SO,SRF,SRF26AUG2620CE,CE,SRF27AUG262620.00CE,,503806,,,SRF26AUG2620CE,,,5,200,1787855399,1,2,262000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,200,0,35745,6595,1,1,1,0,0,1,0,-1,1,0,11250
826947,,bse_fo,SO,INDIANB,INDIANB26AUG781.75PE,PE,INDIANB27AUG26781.75PE,,532814,,,INDIANB26AUG781.75PE,,,5,1000,1787855399,1,2,78175,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1000,0,5655,405,1,1,1,0,0,1,0,-1,1,0,100000000
826948,,bse_fo,SO,GLENMARK,GLENMARK26AUG2420PE,PE,GLENMARK27AUG262420.00PE,,532296,,,GLENMARK26AUG2420PE,,,5,375,1787855399,1,2,242000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,375,0,29195,7645,1,1,1,0,0,1,0,-1,1,0,43500
826968,,bse_fo,SO,SBIN,SBIN26AUG950PE,PE,SBIN27AUG26950.00PE,,500112,,,SBIN26AUG950PE,,,5,750,1787855399,1,2,95000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,750,0,2975,5,1,1,1,0,0,1,0,-1,1,0,45000
826969,,bse_fo,SO,BAJFINANCE,BAJFINANCE26AUG880PE,PE,BAJFINANCE27AUG26880.00PE,,500034,,,BAJFINANCE26AUG880PE,,,5,750,1787855399,1,2,88000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,750,0,2510,5,1,1,1,0,0,1,0,-1,1,0,3750
826975,,bse_fo,SO,ASIANPAINT,ASIANPAINT26AUG2760PE,PE,ASIANPAINT27AUG262760.00PE,,500820,,,ASIANPAINT26AUG2760PE,,,5,250,1787855399,1,2,276000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,250,0,21815,4305,1,1,1,0,0,1,0,-1,1,0,8000
826979,,bse_fo,SO,MANAPPURAM,MANAPPURAM26AUG300PE,PE,MANAPPURAM27AUG26300.00PE,,531213,,,MANAPPURAM26AUG300PE,,,5,3000,1787855399,1,2,30000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,3000,0,2685,5,1,1,1,0,0,1,0,-1,1,0,180000
826982,,bse_fo,SO,NESTLEIND,NESTLEIND26AUG1420CE,CE,NESTLEIND27AUG261420.00CE,,500790,,,NESTLEIND26AUG1420CE,,,5,500,1787855399,1,2,142000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,500,0,12790,2240,1,1,1,0,0,1,0,-1,1,0,1200
825067,,bse_fo,SO,HDFCLIFE,HDFCLIFE26AUG590CE,CE,HDFCLIFE27AUG26590.00CE,,540777,,,HDFCLIFE26AUG590CE,,,5,1100,1787855399,1,2,59000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1100,0,2965,5,1,1,1,0,0,1,0,-1,1,0,44000
825070,,bse_fo,SO,SUPREMEIND,SUPREMEIND26AUG4000CE,CE,SUPREMEIND27AUG264000.00CE,,509930,,,SUPREMEIND26AUG4000CE,,,5,175,1787855399,1,2,400000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,175,0,3200,5,1,1,1,0,0,1,0,-1,1,0,100000000
825071,,bse_fo,SO,CROMPTON,CROMPTON26AUG300CE,CE,CROMPTON27AUG26300.00CE,,539876,,,CROMPTON26AUG300CE,,,5,2150,1787855399,1,2,30000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,2150,0,2250,5,1,1,1,0,0,1,0,-1,1,0,90000
825075,,bse_fo,SO,BAJFINANCE,BAJFINANCE26AUG890PE,PE,BAJFINANCE27AUG26890.00PE,,500034,,,BAJFINANCE26AUG890PE,,,5,750,1787855399,1,2,89000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,750,0,2960,5,1,1,1,0,0,1,0,-1,1,0,3750
825096,,bse_fo,IO,BANKEX,BANKEX26AUG63400CE,CE,BANKEX27AUG2663400.00CE,,12,,,BANKEX26AUG63400CE,,,5,30,1787855399,1,2,6.34e+06,BSE,IO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Cash,,0,1,0.00,30,0,420275,83445,1,1,1,0,0,1,0,-1,1,0,900
825105,,bse_fo,SO,EICHERMOT,EICHERMOT26AUG7600CE,CE,EICHERMOT27AUG267600.00CE,,505200,,,EICHERMOT26AUG7600CE,,,5,100,1787855399,1,2,760000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,100,0,46085,5,1,1,1,0,0,1,0,-1,1,0,7000
825108,,bse_fo,SO,WIPRO,WIPRO26AUG217.5PE,PE,WIPRO27AUG26217.50PE,,507685,,,WIPRO26AUG217.5PE,,,5,3000,1787855399,1,2,21750,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,3000,0,6325,2325,1,1,1,0,0,1,0,-1,1,0,60000
825115,,bse_fo,SO,KPITTECH,KPITTECH26AUG840PE,PE,KPITTECH27AUG26840.00PE,,542651,,,KPITTECH26AUG840PE,,,5,775,1787855399,1,2,84000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,775,0,34235,22905,1,1,1,0,0,1,0,-1,1,0,100000000
825122,,bse_fo,SO,LICI,LICI26AUG435CE,CE,LICI27AUG26435.00CE,,543526,,,LICI26AUG435CE,,,5,1400,1787855399,1,2,43500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1400,0,4340,305,1,1,1,0,0,1,0,-1,1,0,100000000
825132,,bse_fo,SO,HYUNDAI,HYUNDAI26AUG1820PE,PE,HYUNDAI27AUG261820.00PE,,544274,,,HYUNDAI26AUG1820PE,,,5,275,1787855399,1,2,182000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,275,0,6880,5,1,1,1,0,0,1,0,-1,1,0,100000000
825134,,bse_fo,SO,HAL,HAL26AUG4050PE,PE,HAL27AUG264050.00PE,,541154,,,HAL26AUG4050PE,,,5,150,1787855399,1,2,405000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,150,0,14950,5,1,1,1,0,0,1,0,-1,1,0,9000
825139,,bse_fo,SO,GAIL,GAIL26AUG176CE,CE,GAIL27AUG26176.00CE,,532155,,,GAIL26AUG176CE,,,5,3550,1787855399,1,2,17600,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,3550,0,1065,5,1,1,1,0,0,1,0,-1,1,0,274500
825151,,bse_fo,SO,SUNPHARMA,SUNPHARMA26AUG1820CE,CE,SUNPHARMA27AUG261820.00CE,,524715,,,SUNPHARMA26AUG1820CE,,,5,350,1787855399,1,2,182000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,350,0,22615,6420,1,1,1,0,0,1,0,-1,1,0,28000
825153,,bse_fo,SO,SIEMENS,SIEMENS26AUG3850CE,CE,SIEMENS27AUG263850.00CE,,500550,,,SIEMENS26AUG3850CE,,,5,175,1787855399,1,2,385000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,175,0,14505,5,1,1,1,0,0,1,0,-1,1,0,8250
825159,,bse_fo,SO,ITC,ITC26AUG292.5PE,PE,ITC27AUG26292.50PE,,500875,,,ITC26AUG292.5PE,,,5,1725,1787855399,1,2,29250,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1725,0,3440,5,1,1,1,0,0,1,0,-1,1,0,64000
825200,,bse_fo,SO,COFORGE,COFORGE26AUG1260PE,PE,COFORGE27AUG261260.00PE,,532541,,,COFORGE26AUG1260PE,,,5,475,1787855399,1,2,126000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,475,0,3765,5,1,1,1,0,0,1,0,-1,1,0,6000
825201,,bse_fo,SO,PIIND,PIIND26AUG2800PE,PE,PIIND27AUG262800.00PE,,523642,,,PIIND26AUG2800PE,,,5,175,1787855399,1,2,280000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,175,0,34925,10245,1,1,1,0,0,1,0,-1,1,0,7500
825204,,bse_fo,SO,VMM,VMM26AUG120PE,PE,VMM27AUG26120.00PE,,544307,,,VMM26AUG120PE,,,5,4850,1787855399,1,2,12000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,4850,0,2730,5,1,1,1,0,0,1,0,-1,1,0,100000000
825205,,bse_fo,SO,CGPOWER,CGPOWER26AUG1000CE,CE,CGPOWER27AUG261000.00CE,,500093,,,CGPOWER26AUG1000CE,,,5,850,1787855399,1,2,100000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,850,0,4620,5,1,1,1,0,0,1,0,-1,1,0,100000000
825211,,bse_fo,IO,SENSEX,SENSEX2671669600CE,CE,SENSEX16JUL2669600.00CE,,1,,,SENSEX2671669600CE,,,5,20,1784226599,1,2,6.96e+06,BSE,IO,1784226599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1784160000,1784160000,,,,,Cash,,0,1,0.00,20,0,997870,445165,1,1,1,0,0,1,0,-1,1,0,1000
825221,,bse_fo,IO,BANKEX,BANKEX26AUG57400PE,PE,BANKEX27AUG2657400.00PE,,12,,,BANKEX26AUG57400PE,,,5,30,1787855399,1,2,5.74e+06,BSE,IO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Cash,,0,1,0.00,30,0,4625,5,1,1,1,0,0,1,0,-1,1,0,900
825224,,bse_fo,SO,PETRONET,PETRONET26AUG272.5CE,CE,PETRONET27AUG26272.50CE,,532522,,,PETRONET26AUG272.5CE,,,5,1900,1787855399,1,2,27250,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1900,0,2905,285,1,1,1,0,0,1,0,-1,1,0,120000
825234,,bse_fo,SO,TCS,TCS26AUG2320PE,PE,TCS27AUG262320.00PE,,532540,,,TCS26AUG2320PE,,,5,225,1787855399,1,2,232000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,225,0,38540,15415,1,1,1,0,0,1,0,-1,1,0,7000
825241,,bse_fo,SO,ADANIENSOL,ADANIENSOL26AUG1620PE,PE,ADANIENSOL27AUG261620.00PE,,539254,,,ADANIENSOL26AUG1620PE,,,5,675,1787855399,1,2,162000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,675,0,17865,2115,1,1,1,0,0,1,0,-1,1,0,100000000
825246,,bse_fo,SO,DABUR,DABUR26AUG465PE,PE,DABUR27AUG26465.00PE,,500096,,,DABUR26AUG465PE,,,5,1250,1787855399,1,2,46500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1250,0,4905,905,1,1,1,0,0,1,0,-1,1,0,50000
825266,,bse_fo,SO,AMBUJACEM,AMBUJACEM26AUG495CE,CE,AMBUJACEM27AUG26495.00CE,,500425,,,AMBUJACEM26AUG495CE,,,5,1200,1787855399,1,2,49500,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1200,0,2445,5,1,1,1,0,0,1,0,-1,1,0,54000
825270,,bse_fo,SO,PFC,PFC26AUG420CE,CE,PFC27AUG26420.00CE,,532810,,,PFC26AUG420CE,,,5,1300,1787855399,1,2,42000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,1300,0,3005,5,1,1,1,0,0,1,0,-1,1,0,124000
825272,,bse_fo,SO,AUROPHARMA,AUROPHARMA26AUG1400CE,CE,AUROPHARMA27AUG261400.00CE,,524804,,,AUROPHARMA26AUG1400CE,,,5,550,1787855399,1,2,140000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,550,0,30275,10655,1,1,1,0,0,1,0,-1,1,0,44000
825274,,bse_fo,SO,PREMIERENE,PREMIERENE26AUG1040PE,PE,PREMIERENE27AUG261040.00PE,,544238,,,PREMIERENE26AUG1040PE,,,5,650,1787855399,1,2,104000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,650,0,6775,25,1,1,1,0,0,1,0,-1,1,0,100000000
825276,,bse_fo,SO,ZYDUSLIFE,ZYDUSLIFE26AUG1040PE,PE,ZYDUSLIFE27AUG261040.00PE,,532321,,,ZYDUSLIFE26AUG1040PE,,,5,900,1787855399,1,2,104000,BSE,SO,1787855399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1787788800,1787788800,,,,,Physical,,0,1,0.00,900,0,2735,5,1,1,1,0,0,1,0,-1,1,0,54000
